Unnamed: 0	essentiality
ACH-001283	0.1020276144186398
ACH-001380	0.0940587463984694
ACH-001391	0.3000221623527886
ACH-001500	-0.1269757881113222
ACH-001508	0.0674854416381726
ACH-001520	0.4475419557905937
ACH-001536	0.6531732559812568
ACH-001605	0.2163893107868461
ACH-001619	0.6357293814604608
ACH-001623	0.1890599248410171
ACH-001625	0.0504755742677022
ACH-001639	0.4901264824166877
ACH-001647	0.2892252648740006
ACH-001668	1.7544525425743662
ACH-001685	0.8764146941861449
ACH-001814	-0.2106058012648073
ACH-001864	0.1392724782515843
ACH-001999	0.2042684493810808
ACH-002048	0.2884392973186449
ACH-002051	0.1690295804410918
ACH-002055	0.2082378558750454
ACH-002070	1.3742689051910624
ACH-002080	0.3808773898084292
ACH-002140	1.0155504426672162
ACH-002142	-0.0228037722282146
ACH-002161	-0.0132052142913204
ACH-002183	1.3329401123312976
ACH-002189	0.2277063176665465
ACH-002247	1.2018667372745018
ACH-002296	0.0760139577639068
ACH-002687	1.862102126146982
ACH-002800	0.3688391768108567
ACH-003410	2.0741894998222272
ACH-000022	0.3815943337919274
ACH-000023	0.2564514171130784
ACH-000037	0.3562030067208943
ACH-000077	0.5834401698402398
ACH-000094	0.1300702466774471
ACH-000098	0.2296604540815139
ACH-000114	0.3851795852673073
ACH-000120	0.930161709031605
ACH-000168	0.1374311249352073
ACH-000174	0.2568266141491055
ACH-000181	0.4171230305068028
ACH-000195	-0.0765677032208607
ACH-000202	-0.1450298218335718
ACH-000235	0.3555690862875424
ACH-000253	0.2193232989603258
ACH-000268	0.3708497725631515
ACH-000294	-0.5871697307151535
ACH-000317	0.8718593010446014
ACH-000363	0.3746546017833181
ACH-000373	0.2186418133742333
ACH-000393	0.2674912793060208
ACH-000415	-0.1848783457591563
ACH-000452	0.1682378419111155
ACH-000458	0.021036360558928
ACH-000468	0.0724412070088538
ACH-000477	1.060157631433969
ACH-000486	1.3125945943926218
ACH-000510	0.5097144391501028
ACH-000527	1.3047874474012453
ACH-000532	0.2100017682684266
ACH-000533	1.3765670017698997
ACH-000549	0.2239767302538406
ACH-000557	0.353306688044493
ACH-000614	2.138262318199002
ACH-000623	0.0325582390947692
ACH-000646	1.4167868267735555
ACH-000647	0.2067553980121597
ACH-000654	0.4365646896145289
ACH-000663	1.8063643600541184
ACH-000668	-0.1988845978480113
ACH-000711	0.3400234682816393
ACH-000773	0.8287945035536743
ACH-000783	0.2970388070524636
ACH-000785	0.0362499422319404
ACH-000801	1.6615081805478855
ACH-000805	1.4568733787629706
ACH-000839	0.1650488446023716
ACH-000846	0.2476961568647875
ACH-000855	0.1320214061403097
ACH-000880	1.3520149124719942
ACH-000969	0.131934844039898
ACH-001054	0.5541207802678852
ACH-001096	0.0916503943512476
ACH-001134	1.435833133225624
ACH-001163	0.0379740613735004
ACH-001192	0.0609205950287954
ACH-001300	0.6560457645792166
ACH-001347	0.0524172643206314
ACH-001411	0.0545294333065722
ACH-001418	0.3458178927019174
ACH-001428	0.3515422772712497
ACH-001453	0.0391910124666759
ACH-001494	0.1877859008205812
ACH-001538	0.0376869130906337
ACH-001567	1.2125997803245707
ACH-001609	0.2619391384554043
ACH-001654	0.1925583428245433
ACH-001664	0.9183338384073032
ACH-001674	0.0409378255223806
ACH-001675	0.0241057806251182
ACH-001683	-0.0007951920764887
ACH-001702	2.0102999287094274
ACH-001795	1.5344494532996231
ACH-001804	0.4753126058970767
ACH-001820	0.1333148916950378
ACH-001843	5.769171830596626
ACH-001961	0.4077741605244904
